url;country;date;Zustand;Garantie;Marke;Modell;Angebotsnummer;Erstzulassung;Außenfarbe;Lackierung;Farbe laut Hersteller;Innenausstattung;Karosserieform;Anzahl Türen;Sitzplätze;Getriebeart;Gänge;Hubraum;Zylinder;Leergewicht;Antriebsart;Kraftstoff;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Schadstoffklasse;haendler;privat;ort;price;ausstattung_liste;Fahrzeughalter;Länderversion;Feinstaubplakette;Nichtraucherfahrzeug;HU Prüfung;Scheckheftgepflegt;Letzter Kundendienst
/angebote/fiat-tipo-1-3-mjt-s-s-sw-easy-schermo7-diesel-silber-93592d6a-6391-4d26-a33f-9bbb1481855d?;Italien;2021-02-17 21:35:33.321295;Tageszulassung;24 Monate;Fiat;Tipo;14693166;2020;Silber;Metallic;Vari colori;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;5;1.248 cm³;4;1.375 kg;Front;Diesel;4,3 l/100 km (komb)4,4 l/100 km (innerorts)3,4 l/100 km (außerorts);113 g CO2/km (komb);Euro 6d-TEMP;True;False;30034 Mira - Venezia;15190;['', 'ABS', 'Airbag hinten', 'Alarmanlage', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'MP3', 'Multifunktionslenkrad', 'Müdigkeitswarnsystem', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-s-design-gpl-landi-autogas-lpg-schwarz-165170b6-eee3-41be-8126-550ba1c87136?;Italien;2021-02-17 21:35:34.323072;Tageszulassung;;Fiat;Tipo;;2020;Schwarz;Metallic;;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.350 kg;Front;Flüssiggas/Autogas (LPG);6,9 l/100 km (komb)8,2 l/100 km (innerorts)5,6 l/100 km (außerorts);156 g CO2/km (komb);Euro 6d-TEMP;True;False;10154 Torino - To;15500;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notrufsystem', 'Radio', 'Raucherpaket', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sommerreifen', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-1-4-station-wagon-easy-navy-cerchi-lega-sensori-benzin-blau-cfbd7a95-db4a-4b22-aeb4-86eb2a7deb2d?;Italien;2021-02-17 21:35:35.316248;Tageszulassung;24 Monate;Fiat;Tipo;10363401;2020;Blau;Metallic;Blu;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;;1.368 cm³;4;1.280 kg;Front;Benzin;5,8 l/100 km (komb)6,7 l/100 km (innerorts)5,2 l/100 km (außerorts);132 g CO2/km (komb);Euro 6d-TEMP;True;False;24045 Fara Gera D'adda - Bergamo - Bg;14900;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nachtsicht-Assistent', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Soundsystem', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;03/2022;;
/angebote/fiat-tipo-1-6-mjt-s-design-led-cam-acc-18-u-connect-diesel-weiss-a6acb2fb-b23d-4992-9657-0a9525d92047?;Italien;2021-02-17 21:35:36.463037;Gebraucht;12 Monate;Fiat;Tipo;;2020;Weiß;;;Stoff, Schwarz;Kombi;5;5;Halbautomatik;6;1.598 cm³;4;1.405 kg;Front;Diesel (Rußpartikelfilter);4,5 l/100 km (komb)5 l/100 km (innerorts)4 l/100 km (außerorts);118 g CO2/km (komb);Euro 6d-TEMP;True;False;39022 Lagundo - Bz;14850;['', '2-Zonen-Klimaautomatik', 'ABS', 'Abstandstempomat', 'Airbag hinten', 'Alufelgen', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Isofix', 'Katalysator', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Raucherpaket', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzbelüftung', 'Soundsystem', 'Sportsitze', 'Start/Stop-Automatik', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Voll-LED Scheinwerfer', 'Volldigitales Kombiinstrument', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;;;
/angebote/fiat-tipo-tipo-van-sw-1-6-mjt-120cv-pop-pronta-consegna-diesel-weiss-eb32f760-5120-4ce5-9180-cf276da017d7?;Italien;2021-02-17 21:35:37.396516;Tageszulassung;;Fiat;Tipo;220657;2020;Weiß;;Bianco Gelato (pastello);Schwarz;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;1.370 kg;Front;Diesel;3 l/100 km (komb)4 l/100 km (innerorts)4 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;33017 Collalto di Tarcento - Udine - Ud;13402;['', 'ABS', 'Airbag hinten', 'Beifahrerairbag', 'CD', 'DAB-Radio', 'Dachreling', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Raucherpaket', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media'];1;Italien;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-mirror-benzin-b4378485-e6af-4ece-9a35-2fe94beeac44?;Italien;2021-02-17 21:35:38.451879;Tageszulassung;;Fiat;Tipo;4456677;2020;;;;;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;;Front;Benzin;7 l/100 km (komb)9,3 l/100 km (innerorts)5,7 l/100 km (außerorts);159 g CO2/km (komb);Euro 6;True;False;21029 Vergiate - Varese;15690;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-benzin-weiss-dbb9fb35-3f3a-4aa0-ad68-3aebe662be83?;Italien;2021-02-17 21:35:39.438071;Gebraucht;;Fiat;Tipo;4077250;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;;Front;Benzin;7 l/100 km (komb)9,3 l/100 km (innerorts)5,7 l/100 km (außerorts);163 g CO2/km (komb);Euro 6;True;False;13900 Biella - Bi;15900;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-120-cv-sw-lounge-e6d-temp-vari-colori-diesel-grau-6d331954-23c1-4879-bf10-6b8a1f413661?;Italien;2021-02-17 21:35:40.407509;Tageszulassung;;Fiat;Tipo;14233500;2020;Grau;Standardlackierung;Antracite;;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel (Rußpartikelfilter);4,3 l/100 km (komb)4,8 l/100 km (innerorts)3,8 l/100 km (außerorts);113 g CO2/km (komb);Euro 6;True;False;30030 Maerne di Martellago - Venezia - Ve;18490;['', 'ABS', 'Airbag hinten', 'Alarmanlage', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-sw-1-6-mjt-s-s-pop-van-autocarro-km0-diesel-weiss-86a80c9c-1014-46fe-90fc-f0ef267cd42f?;Italien;2021-02-17 21:35:41.520351;Tageszulassung;;Fiat;Tipo;4182040;2020;Weiß;;Bianco;Stoff;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,4 l/100 km (innerorts)3,3 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;25010 San Zeno Naviglio;10393;['', 'Armlehne', 'Beifahrerairbag', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Lordosenstütze', 'Nebelscheinwerfer', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-s-design-xenon-winterpack-benzin-schwarz-b796ed75-87d7-4fe5-a80f-108a13500898?;Italien;2021-02-17 21:35:42.636425;Gebraucht;12 Monate;Fiat;Tipo;;2020;Schwarz;Metallic;;Teilleder, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;7 l/100 km (komb)9,3 l/100 km (innerorts)5,7 l/100 km (außerorts);159 g CO2/km (komb);Euro 6d-TEMP;True;False;32044 Pieve di Cadore - Belluno - Bl;18390;['', '2-Zonen-Klimaautomatik', 'ABS', 'Airbag hinten', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bi-Xenon Scheinwerfer', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Notbremsassistent', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sportsitze', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Winterpaket', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;Italien;;;;;
/angebote/fiat-tipo-sw-easy-1-4-95-cv-benzin-weiss-691459a4-9270-404b-b4a4-8b687f3b1575?;Italien;2021-02-17 21:35:43.457843;Tageszulassung;14 Monate;Fiat;Tipo;;2020;Weiß;;;Stoff;Kombi;5;5;Schaltgetriebe;6;;;;Front;Benzin;;;Euro 6d;True;False;28047 Oleggio - Novara - No;14500;['', '2-Zonen-Klimaautomatik', 'ABS', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Navigationssystem', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung'];;Italien;;;;;
/angebote/fiat-tipo-1-4-5-porte-street-km0-benzin-schwarz-95db3bdc-0d4e-410f-8e5e-460847e343d9?;Italien;2021-02-17 21:35:44.500561;Tageszulassung;24 Monate;Fiat;Tipo;;2020;Schwarz;Metallic;NEO METALLIZZATO;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.270 kg;;Benzin;5,9 l/100 km (komb)7,9 l/100 km (innerorts)4,7 l/100 km (außerorts);133 g CO2/km (komb);Euro 6d-TEMP;True;False;22073 Fino Mornasco - Como - CO;14300;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sprachsteuerung', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-pop-van-diesel-weiss-86743495-2c1d-4355-8560-efcf4e049741?;Italien;2021-02-17 21:35:45.533101;Tageszulassung;;Fiat;Tipo;13712518;2020;Weiß;Standardlackierung;Bianco;Stoff, Schwarz;Kombi;5;2;Schaltgetriebe;6;1.598 cm³;4;1.370 kg;Front;Diesel;3,7 l/100 km (komb)4,4 l/100 km (innerorts)3,3 l/100 km (außerorts);98 g CO2/km (komb);Euro 6;True;False;31053 Pieve di Soligo - Treviso;14400;['', 'ABS', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Zentralverriegelung'];;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-blau-c107af00-3b41-48a0-8992-c03db10534d8?;Italien;2021-02-17 21:35:46.564064;Tageszulassung;;Fiat;Tipo;4418781;2020;Blau;;Blu;;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;;Front;Diesel;4,8 l/100 km (komb)5,2 l/100 km (innerorts)4,6 l/100 km (außerorts);124 g CO2/km (komb);Euro 6;True;False;21013 Gallarate - Varese - Va;17690;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-0-sw-life-100cv-benzin-silber-3f91d397-461b-403e-8293-3eeb2394a3b5?;Italien;2021-02-17 21:35:47.470293;Tageszulassung;21 Monate;Fiat;Tipo;4515337;2020;Silber;Metallic;Argento;;Kombi;5;5;Schaltgetriebe;5;999 cm³;3;;Front;Benzin;5,3 l/100 km (komb)6,7 l/100 km (innerorts)4,5 l/100 km (außerorts);126 g CO2/km (komb);Euro 6;True;False;35028 Piove di Sacco - Pd;19600;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Nebelscheinwerfer', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Touchscreen', 'Unterhaltung/Media', 'Zentralverriegelung', 'teilb. Rücksitzbank'];;;;;;;
/angebote/fiat-tipo-1-3-mjt-s-s-sw-easy-diesel-weiss-4111c098-3839-4ba2-8bf7-bb0bebd62042?;Italien;2021-02-17 21:35:48.412306;Tageszulassung;24 Monate;Fiat;Tipo;4523002;2020;Weiß;;Bianco;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;5;1.248 cm³;4;;Front;Diesel;3,7 l/100 km (komb)4,1 l/100 km (innerorts)3,5 l/100 km (außerorts);110 g CO2/km (komb);Euro 6;True;False;00156 Roma - Rm;14250;['', 'ABS', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Isofix', 'Klimaanlage', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'MP3', 'Radio', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Sicherheit', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];0;Italien;;;;;
/angebote/fiat-tipo-my20-sw-1-4-t-jet-120cv-mirror-km0-benzin-schwarz-e2dbabd2-8b0d-40fa-9b73-186bac937ea2?;Italien;2021-02-17 21:35:49.662369;Tageszulassung;24 Monate;Fiat;Tipo;;2020;Schwarz;Metallic;Nero Cinema;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;6,7 l/100 km (komb)8,7 l/100 km (innerorts)5,5 l/100 km (außerorts);152 g CO2/km (komb);Euro 6d-TEMP;True;False;10090 Rosta - Torino - To;15690;['', 'ABS', 'Alufelgen', 'Android Auto', 'Apple CarPlay', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'DAB-Radio', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tempomat', 'Touchscreen', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'teilb. Rücksitzbank'];0;;;;;;
/angebote/fiat-tipo-1-6-mjt-s-s-sw-lounge-diesel-braun-c32cc712-146c-45cd-ad9e-9db966ee0b66?;Italien;2021-02-17 21:35:50.649285;Gebraucht;24 Monate;Fiat;Tipo;13098661;2020;Braun;Metallic;Marrone;Stoff, Grau;Kombi;5;5;Schaltgetriebe;6;1.598 cm³;4;1.395 kg;Front;Diesel (Rußpartikelfilter);4,8 l/100 km (komb)5,2 l/100 km (innerorts)4,6 l/100 km (außerorts);124 g CO2/km (komb);Euro 6;True;False;10040 Leini - Torino;17900;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'DAB-Radio', 'Einparkhilfe', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Scheinwerfer', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Skisack', 'Tempomat', 'Touchscreen', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung'];;;;;;;
/angebote/fiat-tipo-1-4-t-jet-120cv-sw-lounge-safetypack-camera-benzin-weiss-5211c826-c35d-4bbd-81f1-9862a24177f7?;Italien;2021-02-17 21:35:51.519289;Jahreswagen;;Fiat;Tipo;14697804;2020;Weiß;;Bianco Gelato;Stoff, Schwarz;Kombi;5;5;Schaltgetriebe;6;1.368 cm³;4;1.380 kg;Front;Benzin;6,7 l/100 km (komb)5,5 l/100 km (innerorts)8,7 l/100 km (außerorts);152 g CO2/km (komb);Euro 6d-TEMP;True;False;30173 Campalto - Venezia - Ve;15200;['', 'ABS', 'Airbag hinten', 'Armlehne', 'Beifahrerairbag', 'Bluetooth', 'Einparkhilfe Sensoren hinten', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Komfort', 'Kopfairbag', 'MP3', 'Nebelscheinwerfer', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Zentralverriegelung mit Funkfernbedienung'];;;;;;;
